,name,album,artist,release_date,length,popularity,track_id,mode,acousticness,danceability,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,duration_ms,time_signature,genre
98,Without Me,Without Me,Halsey,2018-10-04,201660,82,5p7ujcrUXASCNwRaWNHR1C,1,0.297,0.752,0.488,9.11e-06,0.0936,0.5329999999999999,-7.05,0.0705,136.041,201661,4,"['ohio hip hop', 'pop rap', 'rap']"
99,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,83,1rqqCSm0Qe4I9rUvWncaom,1,0.193,0.579,0.904,0.0,0.064,0.6809999999999999,-2.729,0.0618,82.014,190947,4,"['baroque pop', 'emo', 'modern rock', 'pop punk']"
100,Morena (Acoustic Version),Adrenalizou,Vitor Kley,2018-10-18,165625,63,7uo2WK8dQCcGNJExiHHlIa,0,0.414,0.645,0.754,0.0,0.166,0.7490000000000001,-5.646,0.0508,171.77,165625,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
101,Pirata e tesouro - Ao vivo,"Prazer, eu sou Ferrugem (Ao vivo)",Ferrugem,2018-03-16,219592,62,3Cabw7y9EoR68v7dBS76HQ,1,0.58,0.5820000000000001,0.777,0.0,0.9279999999999999,0.583,-5.905,0.0697,139.981,219592,4,['pagode']
102,Pour Over,Pour Over,Vintage Culture,2018-07-20,213559,63,574kOxVgCcy70oq623rvPE,1,0.0021,0.514,0.7,0.00952,0.386,0.164,-6.827000000000001,0.0604,176.926,213559,3,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']"
103,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Pesquisa no Google (feat. Henrique & Diego) [Ao Vivo],Turma do Pagode,2018-11-30,169244,62,7pSXU2BrcwQt5mbRPKEO4k,1,0.792,0.5429999999999999,0.754,0.0,0.499,0.7490000000000001,-6.714,0.0639,166.175,169245,4,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo universitario']"
104,I See Red,I See Red,Everybody Loves an Outlaw,2018-10-31,230613,79,5MAK1nd8R6PWnle1Q1WJvh,0,0.00713,0.509,0.448,0.0137,0.244,0.221,-7.552,0.0357,156.909,230613,3,['modern blues rock']
105,Trincadinho - Ao Vivo,Terra Sem Cep (ao Vivo),Jorge & Mateus,2018-02-23,140442,62,5qjMyKkmosPBws5cImS9Zz,1,0.449,0.711,0.792,0.0,0.44,0.845,-3.823,0.0542,124.868,140443,4,"['pop nacional', 'sertanejo universitario']"
106,Attention,Voicenotes,Charlie Puth,2018-05-11,208786,81,5cF0dROlMOK5uNZtivgu50,0,0.109,0.775,0.613,2.33e-05,0.134,0.797,-4.586,0.0542,100.066,208787,4,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
107,What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),Maroon 5,2018-06-15,199849,74,0GxQ1A5L9xnMOytbP6eKBG,0,0.0788,0.799,0.597,5.66e-06,0.1,0.419,-5.131,0.0611,110.001,199849,4,"['pop', 'pop rock']"
108,BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,2018-08-03,190557,82,2cYqizR4lgvp4Qu6IQ3qGN,1,0.0531,0.763,0.628,0.0,0.114,0.193,-5.85,0.05,140.958,190557,4,['rap']
109,Pra você acreditar - Ao vivo,"Prazer, eu sou Ferrugem (Ao vivo)",Ferrugem,2018-03-16,203894,62,5KNi9XFap48ry4puG7rvqv,0,0.6579999999999999,0.486,0.7340000000000001,0.0,0.965,0.639,-6.356,0.0423,145.842,203895,4,['pagode']
110,Só Você,Só Você,Dennis DJ,2018-05-04,161444,63,4xc6RrWzEOdprPqYn9Cyen,1,0.449,0.8340000000000001,0.7509999999999999,0.0,0.112,0.6970000000000001,-0.787,0.117,129.935,161444,4,"['brazilian edm', 'funk carioca', 'funk das antigas']"
111,Vingança - Ao Vivo,Live-Móvel (Ao Vivo),Luan Santana,2018-09-14,181512,62,7KdcbYcVF8LkQeQcTYOixJ,1,0.151,0.608,0.7290000000000001,0.0,0.201,0.431,-7.4,0.128,165.959,181512,4,"['funk carioca', 'pop nacional']"
112,we fell in love in october,we fell in love in october / forget her,girl in red,2018-11-21,184153,82,1BYZxKSf0aTxp8ZFoeyM3d,1,0.113,0.5660000000000001,0.366,0.181,0.155,0.237,-12.808,0.028,129.959,184154,4,"['bedroom pop', 'indie pop', 'norwegian indie']"
113,Bebida Na Ferida - Ao Vivo,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,Zé Neto & Cristiano,2018-07-13,199363,62,50YbE5MrvSu8Fz6A2dgTZ8,1,0.735,0.605,0.7959999999999999,0.0,0.8420000000000001,0.51,-5.195,0.164,126.099,199363,4,['sertanejo pop']
114,Nossa Conversa,Girassol,Kell Smith,2018-04-27,244000,62,4fHY1FfmL05VN8g4QiDPae,1,0.507,0.371,0.486,1.25e-05,0.106,0.147,-7.053999999999999,0.0346,66.047,244000,5,['nova mpb']
115,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-30,228373,82,09mEdoA6zrmBPgTEN5qXmN,1,0.17,0.461,0.593,0.0,0.307,0.175,-4.954,0.0356,134.17,228373,3,"['canadian contemporary r&b', 'canadian pop', 'pop']"
116,Pisando Descalço,Pisando Descalço,Maneva,2018-01-05,189325,62,65XFXZfU748XLkaNJYCTHV,0,0.42,0.767,0.508,0.0,0.19,0.557,-8.599,0.0894,79.023,189325,4,"['brazilian reggae', 'pop nacional']"
117,Mulher Maravilha - Ao Vivo,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,Zé Neto & Cristiano,2018-07-13,157460,62,2cbMXc0P5s271VwZOUk1Gb,1,0.768,0.634,0.487,0.000349,0.9109999999999999,0.322,-4.835,0.028,135.874,157460,4,['sertanejo pop']
118,"Sorri, Sou Rei (KVSH Remix)","Sorri, Sou Rei (KVSH Remix)",KVSH,2018-08-03,217678,63,3xV2M8KBtZDtZp42vJReCH,0,0.0383,0.65,0.774,1.25e-05,0.13,0.184,-5.664,0.0365,123.946,217678,4,"['brazilian edm', 'trance brasileiro']"
119,DDU-DU DDU-DU,SQUARE UP,BLACKPINK,2018-06-15,209355,77,2aI2k39nfa3KFsa4JclQzw,0,0.0323,0.6709999999999999,0.8590000000000001,0.0,0.267,0.389,-3.922,0.0833,139.931,209355,4,"['k-pop', 'k-pop girl group']"
120,Fica Tudo Bem,Brasileiro,Silva,2018-05-25,167250,63,0trB3R0YBk3vGrGm5YSUTv,1,0.907,0.868,0.154,0.00151,0.122,0.807,-12.973,0.0724,120.037,167250,4,[]
121,Someone You Loved,Breach,Lewis Capaldi,2018-11-08,182160,81,2TIlqbIneP0ZY1O0EzYLlc,1,0.7509999999999999,0.501,0.405,0.0,0.105,0.446,-5.678999999999999,0.0319,109.891,182161,4,"['pop', 'uk pop']"
122,Poesia Acústica #5: Teu Popô - Remix,Poesia Acústica #5: Teu Popô (Remix),Various Artists,2018-07-29,737704,62,0b369xoVhUFJOH56pYq4KB,0,0.096,0.64,0.392,0.0,0.113,0.4429999999999999,-13.413,0.361,121.88,737705,4,"['reggaeton', 'reggaeton flow']"
123,Eu Mereço Ser Feliz - Ao Vivo,A Voz Do Meu Samba - Ao Vivo,Mumuzinho,2018-10-26,194090,62,1aqRJG36VbTp8E37W4cMGa,1,0.598,0.665,0.821,0.0,0.917,0.9209999999999999,-6.096,0.0545,106.097,194091,4,"['pagode', 'pagode novo']"
124,Malemolência,Malemolência,Dynho Alves,2018-10-31,135053,62,5rwdmpN5eMWIIwK4R96vv1,0,0.5529999999999999,0.8290000000000001,0.64,0.000214,0.131,0.848,-5.537000000000001,0.231,160.025,135053,4,['funk carioca']
125,Te Vi na Rua Ontem,Te Vi na Rua Ontem,Konai,2018-01-19,128220,62,7MwQPN0I5Faflhp0NXlIDV,1,0.912,0.66,0.225,0.23,0.11,0.213,-21.099,0.102,75.06,128221,4,"['brazilian hip hop', 'pop rap brasileiro']"
126,Minha Vez,Minha Vez,Ton Carfi,2018-08-10,231637,62,7BXpln48PXgHVg6vaEZCvw,1,0.747,0.522,0.412,0.0,0.152,0.588,-7.756,0.0279,143.895,231637,4,"['adoracao', 'brazilian gospel', 'funk evangelico', 'rap cristao']"
127,Qual É a do Amor,Espelho no Teto,João Gustavo e Murilo,2018-12-21,163252,62,0wudSD7pYVahoABgwBVsnA,1,0.655,0.5720000000000001,0.655,0.0,0.295,0.633,-5.176,0.0919,84.056,163252,4,"['funk carioca', 'sertanejo pop', 'sertanejo universitario']"
128,Girls Like You (feat. Cardi B),Girls Like You (feat. Cardi B),Maroon 5,2018-05-30,235545,76,6FRLCMO5TUHTexlWo8ym1W,1,0.568,0.851,0.541,0.0,0.13,0.448,-6.825,0.0505,124.959,235545,4,"['pop', 'pop rock']"
129,Algo Parecido,Algo Parecido,Skank,2018-08-15,225018,62,1xd17oTRJ5sFIHySHLnad9,1,0.526,0.5489999999999999,0.629,0.0,0.13,0.611,-7.002999999999999,0.0267,167.881,225019,4,"['dancehall', 'modern reggae']"
130,Largado As Traças - Acústico,Zé Neto & Cristiano - Acústico,Zé Neto & Cristiano,2018-03-14,217846,62,74gguwbBvfBTurNJUWFOsC,0,0.5870000000000001,0.799,0.743,0.0,0.287,0.669,-6.062,0.04099999999999999,121.99,217846,4,['sertanejo pop']
131,Ruído Branco para Dormir,Ruído Branco,Ruído Branco,2018-07-02,240240,61,7ssyLRUPbZhMOy2vdu6PIv,1,0.958,0.0,2.03e-05,1.0,0.399,0.0,-12.457,0.0,0.0,240240,0,[]
132,Sapequinha,Sapequinha,Lexa,2018-08-03,134106,62,7LPR6AdkOQR9WpEixCGNCk,0,0.211,0.677,0.9840000000000001,0.0,0.0632,0.9059999999999999,-3.539,0.286,150.086,134107,4,"['atmospheric dnb', 'glitchcore', 'hyperpop', 'vaporwave']"
133,Adrenalizou,Adrenalizou,Vitor Kley,2018-10-18,177393,61,6DS8awWYaGqtfXYQfh8nDX,1,0.0157,0.662,0.9079999999999999,4.25e-05,0.198,0.78,-4.339,0.0309,127.043,177394,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
134,The Middle,The Middle,Zedd,2018-01-23,184732,82,09IStsImFySgyp0pIQdqAc,1,0.171,0.753,0.657,0.0,0.112,0.4370000000000001,-3.061,0.0449,107.01,184732,4,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
135,Coração Calejado - Ao Vivo,Terra Sem Cep (ao Vivo),Jorge & Mateus,2018-02-23,166517,61,58Kv71AxpWF6ab0Z76jQId,1,0.6729999999999999,0.7909999999999999,0.6579999999999999,0.0,0.9159999999999999,0.47,-5.055,0.0368,111.943,166517,4,"['pop nacional', 'sertanejo universitario']"
136,Moonlight,?,XXXTENTACION,2018-03-16,135090,85,0JP9xo3adEtGSdUEISiszL,0,0.556,0.9209999999999999,0.537,0.00404,0.102,0.711,-5.723,0.0804,128.009,135090,4,"['emo rap', 'miami hip hop']"
137,Calma - Remix,Calma (Remix),Pedro Capó,2018-10-05,238200,80,5iwz1NiezX7WWjnCgY5TH4,0,0.323,0.826,0.773,0.0,0.143,0.7609999999999999,-4.218,0.0524,126.899,238200,4,"['latin', 'latin pop', 'puerto rican pop']"
138,Ausência - Ao Vivo | Acústico,Marília Mendonça - Perfil (Ao Vivo),Marília Mendonça,2018-02-23,149995,61,37erXXnh4mlWE7mdO6EYOp,0,0.65,0.8240000000000001,0.486,0.0,0.135,0.82,-5.579,0.0458,97.94,149995,4,"['pop nacional', 'sertanejo universitario']"
139,Saideira - Ao Vivo,Atitude 67 (Ao Vivo),Atitude 67,2018-02-23,178373,61,2UmKWMYAqRlAYfDum7qryt,1,0.383,0.631,0.91,0.0,0.86,0.669,-5.916,0.151,160.027,178373,4,"['funk carioca', 'pop nacional', 'sertanejo pop']"
140,Transmissão De Pensamento,Melim,Melim,2018-06-08,201369,61,4FffvdmLjA0xfqsmUJPKBh,1,0.7659999999999999,0.544,0.505,0.0,0.128,0.474,-8.402000000000001,0.024,89.895,201370,4,"['mpb', 'nova mpb', 'pop nacional']"
141,Aonde Quer Chegar (feat. Gaab),Aonde Quer Chegar (feat. Gaab),Turma do Pagode,2018-09-14,191641,61,6bcvIgM2W5kaMozN2L9e0k,1,0.517,0.615,0.71,0.0,0.561,0.674,-6.353,0.0385,146.001,191641,4,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo universitario']"
142,Respeita o Nosso Fim - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,187183,61,1F46LaY3gYpvL2r534FeWs,1,0.151,0.79,0.917,0.0,0.197,0.754,-1.754,0.0679,136.051,187183,4,"['pop nacional', 'sertanejo universitario']"
143,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,210200,78,2rbDhOo9Fh61Bbu23T2qCk,1,0.299,0.5529999999999999,0.502,0.0,0.764,0.296,-5.972,0.0409,129.976,210200,4,"['dance pop', 'pop']"
144,Saudade Nível Hard,Saudade Nível Hard,Yasmin Santos,2018-06-15,181846,61,2dmGj5Nf01FcR6N4HPzAbL,0,0.0437,0.509,0.8109999999999999,0.0,0.33,0.716,-5.604,0.127,167.922,181847,4,"['sertanejo pop', 'sertanejo universitario']"
145,i wanna be your girlfriend,i wanna be your girlfriend,girl in red,2018-03-02,204990,79,3h3pOvw6hjOvZxRUseB7h9,1,0.0217,0.54,0.381,0.000687,0.305,0.343,-14.323,0.0347,155.882,204991,4,"['bedroom pop', 'indie pop', 'norwegian indie']"
146,In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,78,2QZ7WLBE8h2y1Y5Fb8RYbH,1,0.0573,0.622,0.7120000000000001,0.0,0.13,0.487,-7.321000000000001,0.066,140.025,211360,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
147,A Culpa É Dele - Ao Vivo | Acústico,Agora É Que São Elas 2 (Ao Vivo | Acústico),Maiara & Maraisa,2018-04-13,176721,61,6yxYagNp6Gapd7jXmWzgVc,1,0.627,0.838,0.602,0.0,0.139,0.7290000000000001,-5.973,0.182,125.927,176722,4,"['batidao romantico', 'funk carioca', 'funk ostentacao', 'funk paulista']"
148,SLOW DANCING IN THE DARK,BALLADS 1,Joji,2018-10-26,209273,84,0rKtyWc8bvkriBthvHKY8d,1,0.544,0.515,0.479,0.00598,0.191,0.284,-7.457999999999999,0.0261,88.964,209274,4,"['alternative r&b', 'viral pop']"
149,Flamingos,Bluesman,Baco Exu do Blues,2018-11-23,237898,61,7wcDSsREsX9wn8P1iEdBgj,1,0.0557,0.4370000000000001,0.5660000000000001,0.0,0.483,0.5870000000000001,-5.093,0.229,80.056,237899,5,"['brazilian hip hop', 'pop rap brasileiro', 'rap baiano', 'trap brasileiro']"
150,Boa Menina,Boa Menina,Luísa Sonza,2018-10-30,147501,61,3eCofNVG97J3lRyNhh0zPP,1,0.033,0.8190000000000001,0.565,6.71e-06,0.0874,0.58,-5.87,0.0537,89.965,147502,4,"['funk carioca', 'pop nacional']"
151,Veneno,Solo,Anitta,2018-11-09,158004,64,1KFN3kB4hc6r7ILpifFsqf,0,0.046,0.792,0.768,3.39e-06,0.067,0.295,-5.074,0.107,89.917,158005,4,"['funk carioca', 'funk das antigas', 'funk pop', 'pagode baiano', 'pop nacional']"
152,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,217466,76,27rdGxbavYJeBphck5MZAF,0,0.00987,0.601,0.794,1.36e-06,0.388,0.244,-5.843999999999999,0.0671,114.066,217467,4,"['dance pop', 'neo soul', 'pop']"
153,Como Nunca Antes,Como Nunca Antes,Isadora Pompeo,2018-11-23,283360,61,6Z3Hm5K81QquaY8nh83TST,0,0.209,0.49,0.642,0.0,0.113,0.276,-6.709,0.0314,142.063,283360,4,"['adoracao', 'brazilian gospel']"
154,Sujeito - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,178208,61,2AuQcbltEHog9kOv9Ms3W3,0,0.486,0.705,0.496,0.0,0.168,0.487,-6.197,0.0636,79.84,178208,4,"['pop nacional', 'sertanejo universitario']"
155,Medley da Gaiola - Dennis DJ Remix,Medley da Gaiola (Dennis DJ Remix),MC Kevin o Chris,2018-08-27,239999,61,7rLegaz7zKB6EtDNzcslKE,0,0.711,0.8959999999999999,0.7559999999999999,0.0,0.0779,0.6859999999999999,-5.56,0.228,140.073,240000,4,"['funk 150 bpm', 'funk carioca']"
156,Cobaia,Cobaia,Lauana Prado,2018-07-20,219442,61,6qDvzHbstT1Tr45okT8eN4,1,0.125,0.7509999999999999,0.7090000000000001,0.0,0.807,0.515,-4.216,0.0382,114.094,219442,4,"['sertanejo pop', 'sertanejo universitario']"
157,My Only One (No Hay Nadie Más),My Only One (No Hay Nadie Más),Sebastian Yatra,2018-07-27,198280,67,1gJA27xiMdENwoAVN7kMlo,1,0.693,0.727,0.526,0.0,0.116,0.6809999999999999,-6.307,0.0378,105.086,198280,4,"['latin', 'latin pop', 'latin viral pop', 'mexican pop']"
158,Zé da Recaída - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,170000,61,7uU04pPMnKELpv8mIJ3yLa,1,0.0675,0.8370000000000001,0.8809999999999999,0.0,0.728,0.7559999999999999,-2.98,0.0369,134.974,170000,4,"['pop nacional', 'sertanejo universitario']"
159,River,Church Of Scars,Bishop Briggs,2018-04-20,216133,75,3mRLHiSHYtC8Hk7bzZdUs1,0,0.302,0.733,0.477,2.97e-06,0.0579,0.545,-6.737,0.0687,62.507,216133,4,"['electropop', 'modern alternative rock', 'modern rock', 'pop']"
160,Parado no Bailão,Parado no Bailão,MC L da Vinte,2018-07-23,171692,62,3Hb9kUdm4yf839Fle4RIdT,1,0.381,0.828,0.599,0.0,0.0775,0.478,-1.624,0.149,86.53299999999999,171692,5,"['funk bh', 'funk carioca', 'funk ostentacao']"
161,Pesadão (Participação especial Marcelo Falcão),Dona de mim,IZA,2018-04-27,199200,61,2nPYWC7Jtd3gsd1iMQT3Vs,1,0.19,0.741,0.7859999999999999,0.0,0.393,0.7759999999999999,-3.933,0.227,75.014,199200,4,"['cali rap', 'oakland hip hop', 'scam rap', 'trap soul', 'underground hip hop', 'vapor trap']"
162,I Feel Like I'm Drowning,A 20 Something Fuck,Two Feet,2018-10-05,185520,75,3aauaXWRgwCMoykMbI0Jq1,1,0.708,0.7170000000000001,0.5770000000000001,0.00428,0.0899,0.235,-5.436,0.0491,104.927,185520,3,"['indie poptimism', 'modern rock']"
163,SAD!,?,XXXTENTACION,2018-03-16,166605,86,3ee8Jmje8o58CHK66QrVC2,1,0.258,0.74,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,166606,4,"['emo rap', 'miami hip hop']"
164,Quem Manda É a 30,Quem Manda É a 30,Matuê,2018-07-13,257020,60,18KpzkzNNX4myaqT0ROcVY,0,0.284,0.762,0.537,0.0,0.0975,0.422,-10.487,0.189,119.957,257021,4,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']"
165,Provocar,Provocar,Lexa,2018-11-22,168138,61,28SWsF1IQxfc9bP5yua35K,0,0.182,0.682,0.826,0.0,0.052,0.688,-4.854,0.0528,134.067,168139,4,"['atmospheric dnb', 'glitchcore', 'hyperpop', 'vaporwave']"
166,I Like It,Invasion of Privacy,Cardi B,2018-04-06,253390,82,58q2HKrzhC3ozto2nDdN4z,0,0.099,0.816,0.726,0.0,0.3720000000000001,0.65,-3.998,0.129,136.048,253390,4,"['pop', 'pop rap', 'rap']"
167,Manhã de Sol,Manhã de Sol,Bhaskar,2018-06-08,198000,60,08Ytt6YGggnseK3QRjbvrU,0,0.28,0.629,0.7290000000000001,2.32e-06,0.0988,0.5529999999999999,-6.444,0.152,139.912,198000,4,"['brazilian bass', 'brazilian edm']"
168,Namorada Reserva - Ao Vivo,No Pelo Em Campo Grande (ao Vivo),Hugo & Guilherme,2018-12-07,176575,60,5GHA824FwkHeBl5u1T6kLj,0,0.494,0.778,0.7340000000000001,0.0,0.451,0.7190000000000001,-5.419,0.04,124.006,176576,4,['sertanejo pop']
169,Posto 24h (feat. Wesley Safadão) - Ao Vivo,A Origem (Ao Vivo),Lucas Lucco,2018-10-18,153374,60,3mNmUjoDHYDYj08IaRPtg0,0,0.169,0.703,0.929,0.0,0.396,0.626,-4.021,0.0338,126.998,153374,4,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
170,Oh Quão Lindo Esse Nome É (What a Beautiful Name) [Sony Music Live],Kemuel (Sony Music Live),Kemuel,2018-01-23,314289,60,58EmHn2c6ArCeIsSWBx60n,1,0.006970000000000001,0.41,0.579,0.0,0.0948,0.144,-7.116000000000001,0.0469,135.979,314290,4,"['adoracao', 'brazilian gospel', 'coral gospel', 'groove gospel']"
171,STARGAZING,ASTROWORLD,Travis Scott,2018-08-03,270714,81,7wBJfHzpfI3032CSD7CE2m,1,0.009470000000000001,0.487,0.789,4.05e-06,0.189,0.0564,-3.69,0.044,150.007,270715,4,['rap']
172,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,88,285pBltuF7vW8TeWk8hdRR,0,0.349,0.511,0.5660000000000001,0.0,0.34,0.218,-7.23,0.2,83.90299999999999,239836,4,"['chicago rap', 'melodic rap']"
173,Derreter a Aliança - Ao Vivo,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,Zé Neto & Cristiano,2018-07-13,189669,60,5LrxVF7fpZZdbB7zy6MnIg,1,0.53,0.682,0.904,0.0,0.206,0.775,-3.679,0.0779,132.89,189669,4,['sertanejo pop']
174,Buzz Lightyear,Buzz Lightyear,Pineapple StormTv,2018-02-21,253757,60,4svcCNuxugwP6wrSnoMIfB,0,0.4320000000000001,0.524,0.532,0.0,0.119,0.389,-11.197,0.0688,82.883,253758,4,"['rap baiano', 'trap baiano', 'trap brasileiro']"
175,Girls Like You (feat. Cardi B),Red Pill Blues (Deluxe),Maroon 5,2018-06-15,235545,76,7fa9MBXhVfQ8P8Df9OEbD8,1,0.568,0.851,0.541,0.0,0.13,0.448,-6.825,0.0505,124.959,235545,4,"['pop', 'pop rock']"
176,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,80,3swc6WTsr7rl9DqQKQA55C,1,0.546,0.75,0.56,0.0,0.111,0.459,-8.094,0.105,140.06,221440,4,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']"
177,Ao Vivo E A Cores,Ao Vivo E A Cores,Matheus & Kauan,2018-05-11,180304,60,6jhZTGGw37atbaHoLsY9TD,0,0.0131,0.6679999999999999,0.526,0.0,0.147,0.42,-6.173999999999999,0.0352,135.032,180304,4,"['pop nacional', 'sertanejo universitario']"
178,Preservê,U,Gaab,2018-07-27,148757,60,4pYF45YlwWcG1YjXwsrwbL,0,0.368,0.721,0.326,0.0,0.0657,0.502,-9.84,0.575,114.481,148758,5,['sertanejo']
179,Meu Mundo,18K,WC no Beat,2018-03-09,284117,60,1hw5UuO6s1DRAJmCn4Nc1H,1,0.247,0.866,0.552,0.0,0.135,0.499,-6.478,0.257,131.049,284117,4,"['brazilian edm', 'brazilian hip hop', 'funk carioca', 'funk ostentacao', 'trap funk']"
180,"My Life Is Going On / La Casa de Papel - Alok, JetLag Music, HOT-Q e WADD Remix","My Life Is Going On / La Casa de Papel (Alok, JetLag Music, HOT-Q e WADD Remix)",Alok,2018-04-06,232205,60,51MuxTQJudvUASe91tzR4C,1,0.007859999999999999,0.561,0.861,5.39e-06,0.117,0.234,-5.088,0.0412,123.009,232205,4,"['brazilian edm', 'edm', 'electro house', 'pop house']"
181,In My Feelings,Scorpion,Drake,2018-06-29,217925,79,2G7V7zsVDxg1yRsu7Ew9RJ,1,0.0589,0.835,0.626,5.999999999999999e-05,0.396,0.35,-5.832999999999999,0.125,91.03,217925,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
182,JUNHO DE 94,O MENINO QUE QUERIA SER DEUS,Djonga,2018-03-16,329008,60,2JLlkW8sNBoEpSCHJODPDH,1,0.259,0.557,0.737,0.0,0.614,0.352,-4.048,0.425,81.941,329008,4,"['brazilian hip hop', 'funk carioca', 'pop rap brasileiro']"
183,Cavalo de Tróia,Cavalo de Tróia,Mc Kevin,2018-12-06,162066,60,7uXQAiHezf6VR7txWkS86Q,0,0.25,0.898,0.5539999999999999,0.0,0.115,0.448,-5.25,0.0551,120.092,162067,4,"['funk 150 bpm', 'funk carioca']"
184,Por Você - Acústica,Barão Pra Sempre,Barão Vermelho,2018-04-20,202474,60,0228dbbfbyvjsjKus9KAS5,1,0.768,0.657,0.326,0.0,0.0892,0.476,-9.193999999999999,0.0299,132.243,202475,4,"['brazilian rock', 'mpb', 'rock nacional brasileiro']"
185,"Quem Pegou, Pegou - Ao Vivo",Menos É Mais (Ao Vivo),Henrique & Juliano,2018-10-05,184325,60,2jxfsaODfcVQhKMZPuYK2j,1,0.299,0.69,0.67,0.0,0.7490000000000001,0.579,-5.345,0.0317,104.022,184326,4,"['pagode', 'pagode novo']"
186,"Fire On Fire - From ""Watership Down""","Fire On Fire (From ""Watership Down"")",Sam Smith,2018-12-21,246735,78,5rFj8OzffT0iggSjcBaeND,0,0.476,0.584,0.407,0.0,0.18,0.341,-7.356,0.046,115.124,246735,4,"['pop', 'post-teen pop', 'uk pop']"
187,Me Beija Com Raiva,LOBOS,Jão,2018-08-17,196658,60,7kRhodBTcAQXGoZdTEw8fZ,0,0.271,0.621,0.677,0.0,0.102,0.483,-5.739,0.0669,150.027,196659,4,"['emo rap', 'miami hip hop']"
188,Pé Na Areia - Ao Vivo,Tardezinha 2 (Ao Vivo),Thiaguinho,2018-06-08,211856,60,74sGvjjy6TBmdIVsvTZ2CG,0,0.301,0.612,0.867,0.0,0.917,0.966,-6.092000000000001,0.0396,87.98,211857,4,"['batidao romantico', 'brega funk', 'brega romantico', 'forro de favela', 'funk carioca']"
189,Apaga a Luz,Apaga a Luz,Gloria Groove,2018-09-28,228210,60,3VXnDxWmTQTxTVW0eCEZX7,0,0.57,0.636,0.61,0.0,0.09,0.489,-6.294,0.0785,105.049,228211,4,"['funk carioca', 'nova mpb', 'pop', 'pop nacional', 'post-teen pop']"
190,Shallow - Radio Edit,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,217212,78,6QfS2wq5sSC1xAJCQsTSlj,1,0.416,0.575,0.33,0.0,0.0872,0.277,-6.557,0.031,95.801,217213,4,"['dance pop', 'pop']"
191,Terra Sem CEP - Ao Vivo,Terra Sem Cep (ao Vivo),Jorge & Mateus,2018-02-23,177380,60,2U94QDSo9N4e1iXrjo7KAB,1,0.357,0.6759999999999999,0.644,0.0,0.845,0.648,-5.468,0.0575,139.07,177381,5,"['pop nacional', 'sertanejo universitario']"
192,Pra Me Refazer,Pra Me Refazer,Sandy,2018-08-02,215116,60,1NocSraHhZfASkuG2WdE5r,1,0.53,0.58,0.523,0.0,0.116,0.473,-7.362,0.032,139.724,215116,4,['meme rap']
193,Disk Me,Não Para Não,Pabllo Vittar,2018-10-04,173136,60,3xgDQRexKiyS4Eq3oAvLaD,1,0.141,0.7609999999999999,0.61,0.0,0.124,0.29,-5.856,0.0447,140.014,173137,4,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'pop']"
